	//NPC 위치 정보					DisplayType																				
	58121	58121	14	28327	0	3	42.21	-13.28	-9.43	42.92	-12.56	-9.49	0	0	0	0	0	0	47	0		//	탐험가의지도1	28327		
	58121	58121	14	28328	0	3	16.07	11.04	-9.36	16.81	11.82	-9.38	0	0	0	0	0	0	47	0		//	탐험가의지도2	28328		
	58121	58121	14	28332	0	3	-136.1	-135.49	-9.21	-136.96	1344.91	-9.21	0	0	0	0	0	0	47	0		//	올빼미부족휴고	28332		
	58101	58101	14	28333	0	3	-139.29	42.79	-24.9	-137.83	43.18	-24.91	0	0	0	0	0	0	47	0		//	올빼미부족비밀요원1	28333		
	58101	58101	14	28334	0	3	76.24	136.3	-8.53	77.29	137.38	-8.46	0	0	0	0	0	0	47	0		//	올빼미부족비밀요원2	28334		
	58101	58101	14	28335	0	3	51.67	2.42	-21.22	54.08	2	-21.1	0	0	0	0	0	0	47	0		//	올빼미부족비밀요원3	28335		
	58121	58121	14	28336	0	3	-187.43	-67.61	35	-186.44	68.18	34.84	0	0	0	0	0	0	47	0		//	공격단장슐츠	28336		
	58121	58121	14	28337	0	3	-177.11	-65.29	35.13	-177.05	-66.25	34.87	0	0	0	0	0	0	47	0		//	공격대원흄벨트	28337		
	58121	58121	14	28338	0	3	-186.48	-76.06	35.12	-184.49	-73.57	34.87	0	0	0	0	0	0	47	0		//	공격대원크라울리	28338		
	37	135	14	28340	0	3	-200.38	-68.11	34.83	-201.07	-71.3	34.72	0	0	0	0	0	0	47	0		//	공격대원불트만	28340		
	37	135	14	28341	0	3	135.93	174.13	-5.6	132.51	171.24	-7.27	0	0	0	0	0	0	47	0		//	공격부대장하이데거	28341		
	58121	58121	1	28342	0	3	-166.46	-48.03	35.42	-166.71	-50.34	35.2	0	0	0	0	0	160002	47	0		//	골동품상인이즈마일	28342		
	//아스토레아협곡 미션npc																					//				
	37	135	28	4160	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7		//	협곡부상당한대원			
	//미스틱 NPC 상점																					//				
	10001	10001	1	64085	0	3	1.2	106.35	-24.6	-3.49	104.66	-24.51	0	0	0	0	0	160002	117	0		//	모리브(미스틱상인)			
	10001	10001	1	64086	0	3	-98.19	3.65	-32.26	-101.52	6.61	-33.47	0	0	0	0	0	160002	117	0		//	마일리(미스틱상인)			
	10002	10002	1	64087	0	3	90.9	189.45	13	94	795.48	13.52	0	0	0	0	0	160002	117	0		//	프리아(미스틱상인)			
	10002	10002	1	64088	0	3	233.98	234.04	49.08	231.21	232.13	49.08	0	0	0	0	0	160002	117	0		//	안젤(미스틱상인)			
	10003	10003	1	64089	0	3	404.29	327.84	39.79	401.81	336.26	37.57	0	0	0	0	0	160002	117	0		//	브루나(미스틱상인)			
	10003	10003	1	64090	0	3	285.85	33.95	79.01	287.35	42.33	78.84	0	0	0	0	0	160002	117	0		//	아즈모(미스틱상인)			
	10003	10003	1	64091	0	3	291.89	706.46	32.03	284.99	714.49	32.03	0	0	0	0	0	160002	117	0		//	밀리(미스틱상인)			
	10004	10004	1	64092	0	3	94.11	-164.66	8.02	92.54	-153.27	8.54	0	0	0	0	0	160002	117	0		//	이노비(미스틱상인)			
	10006	10006	1	64093	0	3	62.63	-90.57	2.36	61.62	-81.37	2.06	0	0	0	0	0	160002	117	0		//	에밀라(미스틱상인)			
//	10006	10004	1	64094	0	3							0	0	0	0	0	160002	117	0		//	아르마(미스틱상인)			
	//전장관련npc																					//				
	40050	40050	1	28343	0	3	297.13	462.7	49.66	297.46	461.42	49.67	0	0	0	0	0	160002	47	0		//	전장_자피르_블루팀상인			
	40050	40050	1	28344	0	3	310.29	120.3	25.72	310.45	120.9	25.72	0	0	0	0	0	160002	47	0		//	전장_자피르_레드팀상인			
	40052	40052	1	4362	0	3	297.13	462.7	49.66	297.46	461.42	49.67	0	0	0	0	0	160002	47	0		//	전장_자피르_블루팀상인_3vs3			
	40052	40052	1	4363	0	3	310.29	120.3	25.72	310.45	120.9	25.72	0	0	0	0	0	160002	47	0		//	전장_자피르_레드팀상인_3vs3			
	10003	10003	14	28345	0	3	318.76	322.23	39.79	318.76	324.08	39.79	0	0	0	0	0	0	47	0		//	에텔레인_전장일일퀘스트_세베루스			
	40060	40060	1	28444	0	3	204.28	545.64	41.02	204.13	542.32	41.1	0	0	0	0	0	160002	47	0		//	전장_서리격전지_블루팀			
	40060	40060	1	28445	0	3	203.38	0.49	41.02	206.97	-2.1	41.02	0	0	0	0	0	160002	47	0		//	전장_서리격전지_레드팀			
	40061	40061	1	4364	0	3	204.28	545.64	41.02	204.13	542.32	41.1	0	0	0	0	0	160002	47	0		//	전장_서리격전지_블루팀_3vs3			
	40061	40061	1	4365	0	3	203.38	0.49	41.02	206.97	-2.1	41.02	0	0	0	0	0	160002	47	0		//	전장_서리격전지_레드팀_3vs3			
	40063	40063	1	4387	0	3	-24.62	63.12	0.05	-22.67	63.44	0.05	0	0	0	0	0	160002	47	0		//	전장_골드러시_블루팀			
	40063	40063	1	4388	0	3	240.92	45.76	0.05	238.22	45.82	0.05	0	0	0	0	0	160002	47	0		//	전장_골드러시_레드팀			
	40064	40064	1	4366	0	3	-24.62	63.12	0.05	-22.67	63.44	0.05	0	0	0	0	0	160002	47	0		//	전장_골드러시_블루팀_3vs3			
	40064	40064	1	4367	0	3	240.92	45.76	0.05	238.22	45.82	0.05	0	0	0	0	0	160002	47	0		//	전장_골드러시_레드팀_3vs3			
	//가기힘든곳 NPC추가																					//				
	20104	20104	14	64095	0	3	411.22	596.53	91.28	428.79	568.33	90.57	0	0	0	0	0	0	47	0		//	미완의기념관_고고학자_몽제			
	20104	20104	14	64096	0	3	601.9	492.74	87	622.45	525.31	88.9	0	0	0	0	0	0	47	0		//	미완의기념관_고고학자_펠릭스			
	20104	20104	14	64097	0	3	60.78	334.42	65.87	123.64	304.54	69.73	0	0	0	0	0	0	47	0		//	미완의기념관_고고학자_라베이손			
	20105	20105	14	64098	0	3	205.93	139.64	30.44	185.28	150.62	31.9	0	0	0	0	0	0	47	0		//	서쪽미로의지하수로_고고학자_몰리안			
	55061	55061	14	64099	0	3	736.72	268.7	-10.51	701.22	264.69	-10.26	0	0	0	0	0	0	47	0		//	고통의묘지_고고학자_자이반			
	55001	55001	14	64100	0	3	594.74	264.68	7.05	543.24	261.21	11.03	0	0	0	0	0	0	47	0		//	허물어진성_고고학자_자토마			
	55001	55001	14	64101	0	3	406.64	194.77	5.62	431.14	96.06	7.77	0	0	0	0	0	0	47	0		//	허물어진성_고고학자_크리소스톰			
	55021	55021	14	64102	0	3	-8.54	-30.57	-4.11	25	29.85	-1.44	0	0	0	0	0	0	47	0		//	사교의지하제단_고고학자_르누아르			
//	10003	10003	14	64103	0	3	318.76	322.23	39.79	318.76	324.08	39.79	0	0	0	0	0	0	47	0		//	미완의기념관_고고학자_앙투안			
//	10003	10003	14	64104	0	3	318.76	322.23	39.79	318.76	324.08	39.79	0	0	0	0	0	0	47	0		//	미완의기념관_고고학자_에반즈			
//	10003	10003	14	64105	0	3	318.76	322.23	39.79	318.76	324.08	39.79	0	0	0	0	0	0	47	0		//	미완의기념관_고고학자_맥카운			
	//저주받은탑상인추가																					//				
	60401	60045	1	64106	0	3	-10.58	32.48	25.13	20.69	31.29	26.02	0	0	0	0	0	160002	47	0		//	파견상인보브_저주받은탑_어둠_1층			
	60401	60046	1	64107	0	3	-10.58	32.48	25.13	20.69	31.29	26.02	0	0	0	0	0	160002	47	0		//	파견상인보브_저주받은탑_어둠_4층			
	60401	60047	1	64108	0	3	-10.58	32.48	25.13	20.69	31.29	26.02	0	0	0	0	0	160002	47	0		//	파견상인보브_저주받은탑_어둠_7층			
	60401	60048	1	64109	0	3	-10.58	32.48	25.13	20.69	31.29	26.02	0	0	0	0	0	160002	47	0		//	파견상인보브_저주받은탑_어둠_10층			
	60401	60049	1	64110	0	3	-10.58	32.48	25.13	20.69	31.29	26.02	0	0	0	0	0	160002	47	0		//	파견상인보브_저주받은탑_어둠_13층			
	68	60054	1	64208	0	3	-9.21	33.51	71.14	-4.03	31.19	71.14	0	0	0	0	0	160002	47	0		//	파견상인선달_저주받은탑_빛_1층			
	68	60055	1	64209	0	3	-9.21	33.51	71.14	-4.03	31.19	71.14	0	0	0	0	0	160002	47	0		//	파견상인선달_저주받은탑_빛_2층			
	68	60056	1	64210	0	3	-9.21	33.51	71.14	-4.03	31.19	71.14	0	0	0	0	0	160002	47	0		//	파견상인선달_저주받은탑_빛_3층			
	68	60057	1	64211	0	3	-9.21	33.51	71.14	-4.03	31.19	71.14	0	0	0	0	0	160002	47	0		//	파견상인선달_저주받은탑_빛_4층			
	68	60058	1	64212	0	3	-9.21	33.51	71.14	-4.03	31.19	71.14	0	0	0	0	0	160002	47	0		//	파견상인선달_저주받은탑_빛_5층			
	68	60059	1	64213	0	3	-9.21	33.51	71.14	-4.03	31.19	71.14	0	0	0	0	0	160002	47	0		//	파견상인선달_저주받은탑_빛_6층			
	68	60060	1	64214	0	3	-9.21	33.51	71.14	-4.03	31.19	71.14	0	0	0	0	0	160002	47	0		//	파견상인선달_저주받은탑_빛_7층			
	//저주받은탑상인추가																					//				
	58141	58141	1	28346	0	3	28.72	83.43	25.91	28.8	87.19	25.91	0	0	0	0	0	0	47	0		//	탐사대원드락슬러			
	58141	58141	1	28347	0	3	76.31	211.8	33.12	76.28	215.25	33.11	0	0	0	0	0	0	47	0		//	탐사대원키에슬링			
	58141	58141	1	28348	0	3	97.64	17.55	35.96	97.32	21.06	35.8	0	0	0	0	0	0	47	0		//	탐사대원테나르디에			
	58141	58141	1	28349	0	3	212.54	81.17	55.33	212.42	78.8	55.33	0	0	0	0	0	0	47	0		//	도둑야콥			
	58141	58141	1	28350	0	3	279.77	218.67	38.31	279.81	219.91	38.31	0	0	0	0	0	0	47	0		//	도둑모라스			
	58141	58141	1	28351	0	3	174.45	81.8	55.33	174.64	80.15	55.33	0	0	0	0	0	0	47	0		//	탐사대원하이엘달			
	58141	58141	1	28352	0	3	292.18	84.09	43.18	292.2	82.48	43.18	0	0	0	0	0	0	47	0		//	얼음의수호자			
	58141	58141	1	28353	0	3	142.56	158.68	24.38	143.53	158.66	24.38	0	0	0	0	0	0	47	0		//	정글의수호자			
	58141	58141	1	28354	0	3	126.89	306.38	33.14	127.95	306.37	33.14	0	0	0	0	0	0	47	0		//	물의수호자			
	58141	58141	1	28355	0	3	329.07	345.97	42.63	330.35	346.02	42.63	0	0	0	0	0	0	47	0		//	사막의수호자			
	58141	58141	1	28356	0	3	263.53	234.69	38.3	264.62	234.63	38.31	0	0	0	0	0	0	47	0		//	탐사대원바인베르크			
	35	136	1	28357	0	3	183.8	210.01	55.49	186.2	210.16	55.64	0	0	0	0	0	0	47	0		//	탐사대원슈나이더			
	35	136	1	28358	0	3	201.14	371.28	58.99	201.22	369.56	58.99	0	0	0	0	0	0	47	0		//	오래된수호자			
	//2014 회귀이벤트교환원_미스터AS추가																					//				
//	10002	10002	1	64712	0	3	136.08	145.39	14.56	209.21	223.32	29.93	0	0	0	0	0	0	47	0		//	2014 회귀이벤트교환원_미스터AS추가			
	//헬로이드 NPC 상점																					//				
	10002	10002	1	64185	0	3	101.7	176.3	12.6	139.8	150.4	14.8	0	0	0	0	0	160002	118	0		//	HEL-M16			
	10001	10001	1	64186	0	3	-118	45.2	-33.4	-129.5	45.3	-33.2	0	0	0	0	0	160002	118	0		//	HEL-K11			
	10003	10003	1	64187	0	3	254.25	355.68	39.58	253.18	352.7	39.57	0	0	0	0	0	160002	118	0		//	HEL-AK47			
	10003	10003	1	64188	0	3	382.8	764.85	32.02	381.43	761.03	32.02	0	0	0	0	0	160002	118	0		//	HEL-SA80			
	10004	10004	1	64189	0	3	77.87	-157.26	8.11	82.55	-156.28	8.29	0	0	0	0	0	160002	118	0		//	HEL-CR21			
	10006	10006	1	64190	0	3	21.76	-106.6	1.78	26.55	-106.38	1.44	0	0	0	0	0	160002	118	0		//	HEL-AKM			
	//2013 크리스마스 이벤트																					//				
//	10002	10002	14	64191	0	3	136.54	185.92	14.23	136.79	183.64	14.23	0	0	0	0	0	0	47	0		//	눈사람_벨트헨			
//	10002	10002	1	64192	0	3	141.95	183.97	14.72	138.76	176.51	14.48	0	0	0	0	0	160002	47	0		//	산타_벨트헨			
//	10001	10001	14	64193	0	3	-69.17	-18	-24.55	-67.57	-20.31	-24.95	0	0	0	0	0	0	47	0		//	눈사람_트링겔			
//	10001	10001	1	64194	0	3	-73.39	-19.94	-24.44	-71.92	-22.38	-25.05	0	0	0	0	0	160002	47	0		//	산타_트링겔			
//	10003	10003	14	64195	0	3	363.48	359.09	39.67	365.84	355.77	39.67	0	0	0	0	0	0	47	0		//	눈사람_에텔레인			
//	10003	10003	1	64196	0	3	368.2	361.23	39.67	370.66	357.17	39.67	0	0	0	0	0	160002	47	0		//	산타_에텔레인			
//	10004	10004	14	64197	0	3	43.1	-49.44	-0.83	48.18	-49.69	-0.94	0	0	0	0	0	0	47	0		//	눈사람_오크라			
//	10004	10004	1	64198	0	3	43.6	-42.12	-0.93	47.56	-40.98	-1.12	0	0	0	0	0	160002	47	0		//	산타_오크라			
	//올드에스마라 마을 NPC																					//				
	10007	10007	1	4501	0	3	166.52	320.64	-13.7	169.42	321.06	-13.69	0	0	0	0	0	160002	37	0		//	안나(잡화상인)			
	10007	10007	1	4502	0	3	215.68	253.83	-13.48	215.59	256.71	-13.58	0	0	0	0	0	160002	33	0		//	사라엘(엘리멘탈리스트상점)			
	10007	10007	1	4503	0	3	237.29	259.89	-13.31	234.35	260.13	-13.41	0	0	0	0	0	160002	30	0		//	불로(버서커상점)			
	10007	10007	1	4504	0	3	292.83	244.83	-23.91	293.28	248.7	-23.98	0	0	0	0	0	160002	31	0		//	티앙(드래곤나이트상점)			
	10007	10007	1	4505	0	3	261.39	252.28	-17.72	258.49	253.47	-17.77	0	0	0	0	0	160002	32	0		//	루시아(발키리상점)			
	10007	10007	1	4506	0	3	166.95	309.5	-13.68	170.19	309.61	-13.62	0	0	0	0	0	160002	34	0		//	칼츠(쉐도우상점)			
	10007	10007	7	4507	0	3	297.75	255.89	-23.91	292.74	256.76	-24.24	0	0	0	0	0	160003	40	0		//	체사레(길드관리자)			
	10007	10007	4	4508	0	3	208.1	329.78	-13.7	208.43	325.09	-13.67	0	0	0	0	0	160003	36	0		//	한셀(강화)			
	10007	10007	4	4509	0	3	197.15	330.79	-13.51	197.61	327.45	-13.64	0	0	0	0	0	160003	35	0		//	무파사(제조)			
	10007	10007	2	4510	0	3	239.39	300.18	-13.4	236.61	299.84	-13.58	0	0	0	0	0	160005	46	0		//	제이슨(창고지기)			
	10007	10007	1	4511	0	3	183.59	263.93	-13.81	188.17	264.46	-14	0	0	0	0	0	160002	37	0		//	마르자나(배틀존)			
	10007	10007	17	4512	1	3	238.9	276.6	-13.58	230.77	276.48	-13.65	0	0	0	0	0	0	42	0		//	개인상점게시판_오브젝트			
	10007	10007	25	4513	0	3	189.96	312.57	-13.36	191.81	309.56	-13.47	0	0	0	0	0	0	47	0		//	하임로또_오브젝트			
	10007	10007	1	4514	0	3	281.84	320.15	-24.68	284.34	320.26	-24.81	0	0	0	0	0	160002	118	0		//	HEL-AK9(헬로이드상인)			
	10007	10007	1	4515	0	3	176.13	331.11	-13.58	176.68	328.28	-13.56	0	0	0	0	0	160002	117	0		//	세리아(미스틱상인)			
	10007	10007	0	4516	0	3	239.65	327.39	-13.45	237.84	324.15	-13.45	0	0	0	0	0	0	47	0		//	부족장하파엘			
	10007	10007	1	4517	0	3	221.48	331.22	-13.63	220.3	236.64	-12.38	0	0	0	0	0	160002	47	0		//	수집가_빌_로드			
	//1401퀘스트npc																					//				
	10007	10007	14	28379	0	3	183.85	277.83	-13.77	185.68	277.78	-13.76	0	0	0	0	0	0	47	0		//	감독관플라비우스			
	10007	10007	14	28378	0	3	227.88	331.31	-13.6	226.68	329.46	-13.56	0	0	0	0	0	0	47	0		//	기록관 클로토			
	58201	58201	14	28370	0	3	-66.99	110.69	14.17	-68.71	110.67	14.17	0	0	0	0	0	0	47	0		//	탐사대원 알레한드라			
	58201	58201	14	28372	0	3	-138.89	105.08	13.47	-135.22	104.42	13.52	0	0	0	0	0	0	47	0		//	학자 마티아스			
	58201	58201	14	28371	0	3	-109.95	76.37	14.17	-109.97	78.12	14.25	0	0	0	0	0	0	47	0		//	장교 드레이크			
	58201	58201	14	28369	0	3	-7.56	-278.6	-2.23	-7.47	-276.69	-2.23	0	0	0	0	0	0	47	0		//	탐사대원 사미르			
	58201	58201	14	28373	0	3	-55.42	46.34	36.8	-54.37	46.45	36.94	0	0	0	0	0	0	47	0		//	조사관 베이라다			
	58201	58201	14	28374	0	3	56.86	47.15	36.8	54.99	47.46	36.8	0	0	0	0	0	0	47	0		//	조사관 라시드			
	58201	58201	14	28375	0	3	106.81	229.71	18.88	107.29	229.52	18.88	0	0	0	0	0	0	47	0		//	조사관 라리자니			
	58201	58201	14	28376	0	3	-165.85	224.98	0.13	-167.66	224.88	0.12	0	0	0	0	0	0	47	0		//	탐사대원 하심			
	39	137	14	28377	0	3	7.88	-165.95	-10.18	8	-167.81	-10.18	0	0	0	0	0	0	47	0		//	작전장교 아르만			
	//2014삼일절이벤트NPC																					//				
//	10002	10002	14	64200	0	3	137.67	143.77	14.45	138.98	145.46	14.65	0	0	0	0	0	0	47	0		//	나라사랑			
//	10001	10001	14	64201	0	3	-71.86	-9.57	-24.2	-70.24	-8.76	-24.33	0	0	0	0	0	0	47	0		//	나라사랑			
//	10003	10003	14	64202	0	3	368.89	365.71	39.67	371.89	363.5	39.67	0	0	0	0	0	0	47	0		//	나라사랑			
//	10004	10004	14	64203	0	3	39.08	-55.43	-0.2	44.14	-57.15	-0.99	0	0	0	0	0	0	47	0		//	나라사랑			
//	10006	10006	14	64204	0	3	48.24	-73.79	2.05	48.21	-75.49	2.05	0	0	0	0	0	0	47	0		//	나라사랑			
//	10007	10007	14	64205	0	3	220.87	330.68	-13.63	220.97	329.41	-13.61	0	0	0	0	0	0	47	0		//	나라사랑			
	//지능형NPC테스트용																					//				
//	10002	10002	29	64206	0	3	131.47	170.68	14.11	138.01	163.53	14.74	0	0	0	0	0	0	47	0		//	테스트용 지능형 NPC벨트헨			
//	10003	10003	29	64207	0	3	346.44	330.39	39.79	273.76	346.91	39.57	0	0	0	0	0	0	47	0		//	테스트용 지능형 NPC에텔레인			
	//몬트샤인진입npc																					//				
	10003	10003	29	60015	1	3	377.05	32.93	79.01	367.77	115.37	75.63	0	0	0	0	0	0	70	0		//	몬트샤인의통로			
	10003	10003	29	60016	1	3	528.11	198.84	78.83	509.42	189.78	78.83	0	0	0	0	0	0	70	0		//	몬트샤인의통로			
	10003	10003	29	60017	1	3	148.14	200.35	78.83	151.89	190.96	78.83	0	0	0	0	0	0	70	0		//	몬트샤인의통로			
	10003	10003	29	60018	1	3	200.94	527.84	39.48	200.68	536.28	39.48	0	0	0	0	0	0	70	0		//	몬트샤인의통로			
	10003	10003	29	60019	1	3	478.49	526.49	39.48	477.66	544.69	39.63	0	0	0	0	0	0	70	0		//	몬트샤인의통로			
	//반짝이는토큰NPC																					//				
	10003	10003	1	62301	0	3	375.64	325	39.79	375.73	328.55	39.79	0	0	0	0	0	0	47	0		//	반짝이는토큰_시험관			
	10002	10002	1	62302	0	3	81.81	205.34	13.37	84.19	207.78	13.5	0	0	0	0	0	0	47	0		//	반짝이는토큰교환원_벨트헨			
	10001	10001	1	62303	0	3	-109.27	-45.34	-26.82	-102.81	-45	-26.7	0	0	0	0	0	0	47	0		//	반짝이는토큰교환원_트링겔			
	10003	10003	1	62304	0	3	379	325.24	39.79	378.41	328.16	39.79	0	0	0	0	0	0	47	0		//	반짝이는토큰교환원_에텔레인			
	10004	10004	1	62305	0	3	26.52	-69	-0.33	27.86	-71.85	-1.01	0	0	0	0	0	0	47	0		//	반짝이는토큰교환원_오크라			
	10006	10006	1	62306	0	3	45.59	-75.27	2.05	46.48	-77.88	2.05	0	0	0	0	0	0	47	0		//	반짝이는토큰교환원_코르토크			
	//하늘길의언덕퀘스트NPC																									
	58201	58201	14	28385	0	3	-105.32	311.29	0.08	-105.31	305.19	0.08	0	0	0	0	0	0	47	0		//작전장교 아즈만				
	58201	58201	14	28386	0	3	-100.86	303.23	0.05	-104.86	302.95	0.05	0	0	0	0	0	0	47	0		//장교 로렌조				
	58221	58221	14	28387	0	3	395.69	-166.32	60.66	403.81	-164.74	60.66	0	0	0	0	0	0	47	0		//지휘관 롬바드				
	58221	58221	14	28388	0	3	189.15	-180.74	65.46	198.3	-178.43	65.46	0	0	0	0	0	0	47	0		//수석조사관 카라노				
	58221	58221	14	28389	0	3	566.52	38.88	87.64	559.81	38.25	87.64	0	0	0	0	0	0	47	0		//연구원 드미트리스				
	58221	58221	14	28390	0	3	563.83	14.56	72.26	572.26	-0.82	70.06	0	0	0	0	0	0	47	0		//척후병 파라시안				
	58221	58221	14	28391	0	3	590.58	96.55	84.12	584.01	103.52	83.34	0	0	0	0	0	0	47	0		//수습생 닷슨				
	58221	58221	14	28392	0	3	182.97	260.9	100.93	194.64	251.41	100.93	0	0	0	0	0	0	47	0		//수습생 페이버				
	58221	58221	14	28393	0	3	460.11	246.61	99.99	457.97	240.39	98.51	0	0	0	0	0	0	47	0		//척후병 함				
	58222	58222	14	28394	0	3	372.77	227.53	20.36	374.25	216.97	20.36	0	0	0	0	0	0	47	0		//정찰장교 와이드먼				
	58222	58222	14	28395	0	3	298.83	306.53	20.32	301.97	300.71	20.32	0	0	0	0	0	0	47	0		//조난자 구스타프				
	58222	58222	14	28396	0	3	215.89	409.59	20.54	222.98	415.86	20.54	0	0	0	0	0	0	47	0		//장교 HER-MIT				
	58222	58222	14	28397	0	3	217.13	415.72	20.48	221.34	410.38	20.48	0	0	0	0	0	0	47	0		//행동대장 HER-K9				
	//2014추석이벤트NPC																									
//	10002	10002	14	28400	0	3	154.65	178.99	15.76	156.02	175.75	15.87	0	0	0	0	0	0	47	0		//	추석이벤트일퀘1			
//	10003	10003	14	28401	0	3	329.69	355.44	39.67	329.81	349.06	39.67	0	0	0	0	0	0	47	0		//	추석이벤트일퀘2			
//	10007	10007	14	28402	0	3	219.25	330.19	-13.65	219.14	324.51	-13.65	0	0	0	0	0	0	47	0		//	추석이벤트일퀘3			
//	10003	10003	1	28403	0	3	334.71	386.99	41.69	334.6	381.86	41.69	0	0	0	0	0	0	47	0		//	추석이벤트보상1			
//	10003	10003	1	28404	0	3	342	387.32	41.69	342.26	383.12	41.69	0	0	0	0	0	0	47	0		//	추석이벤트보상2			
//	위치블레이드상인																									
	10002	10002	1	62307	0	3	71.98	209.14	12.4	73.56	210.47	12.64	0	0	0	0	0	160002	119	0		//	HEL-M16			
	10001	10001	1	62308	0	3	-90.63	54.57	-25.1	-87.1	53.45	-25.23	0	0	0	0	0	160002	119	0		//	HEL-K11			
	10003	10003	1	62309	0	3	246.22	392.58	39.57	245.55	397.79	39.57	0	0	0	0	0	160002	119	0		//	HEL-AK47			
	10003	10003	1	62310	0	3	271.35	676.26	32.02	268.5	677.48	32.02	0	0	0	0	0	160002	119	0		//	HEL-SA80			
	10004	10004	1	62311	0	3	146.38	-163.98	7.77	142.99	-163.44	7.99	0	0	0	0	0	160002	119	0		//	HEL-CR21			
	10006	10006	1	62312	0	3	94.53	-85.46	2.14	94.63	-82.58	2.13	0	0	0	0	0	160002	119	0		//	HEL-AKM			
	10007	10007	1	62313	0	3	279.7	341.34	-24.63	283.19	341.15	-24.48	0	0	0	0	0	160002	119	0						
	20206	20206	1	62314	0	3	177.56	233.97	50.02	179.88	231.51	50.06	0	0	0	0	0	160002	119	0						
	//2014할로윈이벤트NPC																									
//	10002	10002	14	28432	0	3	136.85	144.44	14.43	154.68	164.93	15.78	0	0	0	0	0	0	47	0		//	할로윈이벤트섀도우			
//	10003	10003	14	28433	0	3	343.28	356.03	39.67	333.32	327.88	39.79	0	0	0	0	0	0	47	0		//	할로윈이벤트엘리			
//	10006	10006	14	28434	0	3	96.29	-82.01	2.05	94.54	-58.56	2.05	0	0	0	0	0	0	47	0		//	할로윈이벤트미스틱			
	//2014크리스마스이벤트NPC																									
//	10002	10002	14	28439	0	3	154.61	170.28	15.77	151.45	159.09	15.64	0	0	0	0	0	0	47	0		//	크리스마스 메리			
//	10003	10003	14	28440	0	3	343.29	390.03	41.69	343.99	386.4	41.69	0	0	0	0	0	0	47	0		//	크리스마스 크리스			
//	10004	10004	14	28441	0	3	96.46	-44.1	4.56	91.96	-41.39	3.94	0	0	0	0	0	0	47	0		//	크리스마스 마스			
//	10006	10006	14	28442	0	3	82.18	-84.84	2.47	80.09	-82.78	2.28	0	0	0	0	0	0	47	0		//	크리스마스 케롤			
//	10006	10006	14	28443	0	3	80.87	-86.87	2.41	79.06	-82.91	2.29	0	0	0	0	0	0	47	0		//	크리스마스 케빈			
	//에테르안개고개_NPC																									
	58222	58222	14	60142	0	3	217.65	465.29	20.97	216.82	462.75	20.76	0	0	0	0	0	0	47	0		//	제레미			
	58241	58241	14	60130	0	3	50.64	52.4	-5.66	49.41	54.91	-5.59	0	0	0	0	0	0	47	0		//	코루			
	58241	58241	14	60129	0	3	88.4	31.6	-4.28	85.85	34.78	-5.68	0	0	0	0	0	0	47	0		//	벤슨			
	58241	58241	14	60131	0	3	125.5	120.97	-4.68	125.12	119.01	-4.85	0	0	0	0	0	0	47	0		//	호라시오			
	58241	58241	14	60132	0	3	249.49	158.04	-9.76	248.09	158.2	-10.12	0	0	0	0	0	0	47	0		//	스무드			
	58241	58241	14	60133	0	3	89.44	231.61	-8.37	87.96	230.11	-8.49	0	0	0	0	0	0	47	0		//	앤소니			
	58241	58241	14	60135	0	3	129.18	117.91	-4.46	127.77	115.94	-4.91	0	0	0	0	0	0	47	0		//	콜문			
	58241	58241	1	60134	0	3	41.6	55.47	-5.88	44.43	55.43	-5.76	0	0	0	0	0	0	47	0		//	쿠시나			
	58241	58241	14	60136	0	3	38.49	46.87	-5.15	40.14	45.48	-5.12	0	0	0	0	0	0	47	0		//	그란테스			
	58241	58241	14	60137	0	3	152.02	171.33	-11.54	150.97	169.92	-11.22	0	0	0	0	0	0	47	0		//	파나오			
	58241	58241	14	60138	0	3	55.78	223.67	-8.52	58.46	224.95	-9.05	0	0	0	0	0	0	47	0		//	팰릭스			
	58241	58241	14	60139	0	3	67.85	224.33	-8.52	58.46	227.6	-8.92	0	0	0	0	0	0	47	0		//	리라			
	58241	58241	14	60140	0	3	302.16	139.9	-1.95	310.03	142.13	-2.32	0	0	0	0	0	0	47	0		//	찰스			
	58241	58241	14	60141	0	3	49.35	66.78	-6.53	48.14	65.45	-6.33	0	0	0	0	0	0	47	0		//	도노반			
	//온천_NPC																									
	64508	64508	1	28488	0	3	38.5	208.95	26.99	41.72	215.05	26.99	0	0	0	0	0	0	47	0		//	입장권판매인(온천)			
//	64508	64508	0	28488	0	3	139.04	183.13	15.26	139.13	174.66	13.69	0	0	0	0	0	0	47	0		//	입장권판매인(할로윈)			
	64508	64508	0	28490	0	3	48.49	202.34	26.99	38.87	213.83	26.99	0	0	0	0	0	0	47	0		//	입구병사1			
	64508	64508	0	28491	0	3	41.06	202.34	26.99	49.77	216.81	26.99	0	0	0	0	0	0	47	0		//	입구병사2			
	64508	64508	1	28489	0	3	44.93	144.03	9.86	44.9	155.3	12.01	0	0	0	0	0	0	47	0		//	잡화상인(온천)			
//	64508	64508	1	28489	0	3	118.56	190.34	13.84	122.5	188.06	13.96	0	0	0	0	0	0	47	0		//	잡화상인(할로윈)			
	64508	64508	0	28492	0	3	55.69	115.51	10.1	53.85	118.65	9.19	0	0	0	0	0	0	47	0		//	프리미엄탕위블			
