//복권스크립트_국내																																	
//					소모성 아이템일 경우 해당 아이템의 개수 설정																												
//			0 아이템 스크립트와 연결		장비 아이템일 경우 해당 아이템의 등급 설정																												
//			1 드랍 스크립트와 연결		드랍 스크립트와 연결 시 드랍 스크립트 내의 IGType을 사용																												
//	복권ID	아이템개수	랜덤유무1	아이템코드1	아이템타입1	랜덤유무2	아이템코드2	아이템타입2	랜덤유무3	아이템코드3	아이템타입3	랜덤유무4	아이템코드4	아이템타입4	랜덤유무5	아이템코드5	아이템타입5	랜덤유무6	아이템코드6	아이템타입6	랜덤유무7	아이템코드7	아이템타입7	랜덤유무8	아이템코드8	아이템타입8							
	LotteryID	ItemNum	Random1	ItemCode1	IGType1	Random2	ItemCode2	IGType2	Random3	ItemCode3	IGType3	Random4	ItemCode4	IGType4	Random5	ItemCode5	IGType5	Random6	ItemCode6	IGType6	Random7	ItemCode7	IGType7	Random8	ItemCode8	IGType8	FieldEnd						
	1127	8	0	51044	10010	0	51045	10010	0	51046	10010	0	51047	10010	0	51048	10010	0	51049	10010	0	51050	10010	0	51051	10010	//엘리트1.5방어구세트_10인챈_0소켓(D)						
	1128	8	0	51044	10007	0	51045	10007	0	51046	10007	0	51047	10007	0	51048	10007	0	51049	10007	0	51050	10007	0	51051	10007	//엘리트1.5방어구세트_7인챈_0소켓(D)						
	1129	8	0	51044	10000	0	51045	10000	0	51046	10000	0	51047	10000	0	51048	10000	0	51049	10000	0	51050	10000	0	51051	10000	//엘리트1.5방어구세트_0인챈_0소켓(D)						
	1130	8	0	51060	10012	0	51061	10012	0	51062	10012	0	51063	10012	0	51064	10012	0	51065	10012	0	51066	10012	0	51067	10012	//엘리트1.5방어구세트_12인챈_0소켓(V)						
	1131	8	0	51060	10010	0	51061	10010	0	51062	10010	0	51063	10010	0	51064	10010	0	51065	10010	0	51066	10010	0	51067	10010	//엘리트1.5방어구세트_10인챈_0소켓(V)						
	1132	8	0	51060	10007	0	51061	10007	0	51062	10007	0	51063	10007	0	51064	10007	0	51065	10007	0	51066	10007	0	51067	10007	//엘리트1.5방어구세트_7인챈_0소켓(V)						
	1133	8	0	51060	10000	0	51061	10000	0	51062	10000	0	51063	10000	0	51064	10000	0	51065	10000	0	51066	10000	0	51067	10000	//엘리트1.5방어구세트_0인챈_0소켓(V)						
	1134	8	0	51052	10012	0	51053	10012	0	51054	10012	0	51055	10012	0	51056	10012	0	51057	10012	0	51058	10012	0	51059	10012	//엘리트1.5방어구세트_12인챈_0소켓(E)						
	1135	8	0	51052	10010	0	51053	10010	0	51054	10010	0	51055	10010	0	51056	10010	0	51057	10010	0	51058	10010	0	51059	10010	//엘리트1.5방어구세트_10인챈_0소켓(E)						
	1136	8	0	51052	10007	0	51053	10007	0	51054	10007	0	51055	10007	0	51056	10007	0	51057	10007	0	51058	10007	0	51059	10007	//엘리트1.5방어구세트_7인챈_0소켓(E)						
	1137	8	0	51052	10000	0	51053	10000	0	51054	10000	0	51055	10000	0	51056	10000	0	51057	10000	0	51058	10000	0	51059	10000	//엘리트1.5방어구세트_0인챈_0소켓(E)						
	1138	8	0	51068	10012	0	51069	10012	0	51070	10012	0	51071	10012	0	51072	10012	0	51073	10012	0	51074	10012	0	51075	10012	//엘리트1.5방어구세트_12인챈_0소켓(S)						
	1139	8	0	51068	10010	0	51069	10010	0	51070	10010	0	51071	10010	0	51072	10010	0	51073	10010	0	51074	10010	0	51075	10010	//엘리트1.5방어구세트_10인챈_0소켓(S)						
	1140	8	0	51068	10007	0	51069	10007	0	51070	10007	0	51071	10007	0	51072	10007	0	51073	10007	0	51074	10007	0	51075	10007	//엘리트1.5방어구세트_7인챈_0소켓(S)						
	1141	8	0	51068	10000	0	51069	10000	0	51070	10000	0	51071	10000	0	51072	10000	0	51073	10000	0	51074	10000	0	51075	10000	//엘리트1.5방어구세트_0인챈_0소켓(S)						
	1142	8	0	51367	10012	0	51368	10012	0	51369	10012	0	51370	10012	0	51371	10012	0	51372	10012	0	51373	10012	0	51374	10012	//엘리트1.5방어구세트_12인챈_0소켓(M)						
	1143	8	0	51367	10010	0	51368	10010	0	51369	10010	0	51370	10010	0	51371	10010	0	51372	10010	0	51373	10010	0	51374	10010	//엘리트1.5방어구세트_10인챈_0소켓(M)						
	1144	8	0	51367	10007	0	51368	10007	0	51369	10007	0	51370	10007	0	51371	10007	0	51372	10007	0	51373	10007	0	51374	10007	//엘리트1.5방어구세트_7인챈_0소켓(M)						
	1145	8	0	51367	10000	0	51368	10000	0	51369	10000	0	51370	10000	0	51371	10000	0	51372	10000	0	51373	10000	0	51374	10000	//엘리트1.5방어구세트_0인챈_0소켓(M)						
	1146	8	0	51217	10012	0	51218	10012	0	51219	10012	0	51220	10012	0	51221	10012	0	51222	10012	0	51223	10012	0	51224	10012	//엘리트2방어구세트_12인챈_0소켓(B)						
	1147	8	0	51217	10010	0	51218	10010	0	51219	10010	0	51220	10010	0	51221	10010	0	51222	10010	0	51223	10010	0	51224	10010	//엘리트2방어구세트_10인챈_0소켓(B)						
	1148	8	0	51217	10007	0	51218	10007	0	51219	10007	0	51220	10007	0	51221	10007	0	51222	10007	0	51223	10007	0	51224	10007	//엘리트2방어구세트_7인챈_0소켓(B)						
	1149	8	0	51217	10000	0	51218	10000	0	51219	10000	0	51220	10000	0	51221	10000	0	51222	10000	0	51223	10000	0	51224	10000	//엘리트2방어구세트_0인챈_0소켓(B)						
	1150	8	0	51225	10012	0	51226	10012	0	51227	10012	0	51228	10012	0	51229	10012	0	51230	10012	0	51231	10012	0	51232	10012	//엘리트2방어구세트_12인챈_0소켓(D)						
	1151	8	0	51225	10010	0	51226	10010	0	51227	10010	0	51228	10010	0	51229	10010	0	51230	10010	0	51231	10010	0	51232	10010	//엘리트2방어구세트_10인챈_0소켓(D)						
	1152	8	0	51225	10007	0	51226	10007	0	51227	10007	0	51228	10007	0	51229	10007	0	51230	10007	0	51231	10007	0	51232	10007	//엘리트2방어구세트_7인챈_0소켓(D)						
	1153	8	0	51225	10000	0	51226	10000	0	51227	10000	0	51228	10000	0	51229	10000	0	51230	10000	0	51231	10000	0	51232	10000	//엘리트2방어구세트_0인챈_0소켓(D)						
	1154	8	0	51241	10012	0	51242	10012	0	51243	10012	0	51244	10012	0	51245	10012	0	51246	10012	0	51247	10012	0	51248	10012	//엘리트2방어구세트_12인챈_0소켓(V)						
	1155	8	0	51241	10010	0	51242	10010	0	51243	10010	0	51244	10010	0	51245	10010	0	51246	10010	0	51247	10010	0	51248	10010	//엘리트2방어구세트_10인챈_0소켓(V)						
	1156	8	0	51241	10007	0	51242	10007	0	51243	10007	0	51244	10007	0	51245	10007	0	51246	10007	0	51247	10007	0	51248	10007	//엘리트2방어구세트_7인챈_0소켓(V)						
	1157	8	0	51241	10000	0	51242	10000	0	51243	10000	0	51244	10000	0	51245	10000	0	51246	10000	0	51247	10000	0	51248	10000	//엘리트2방어구세트_0인챈_0소켓(V)						
	1158	8	0	51233	10012	0	51234	10012	0	51235	10012	0	51236	10012	0	51237	10012	0	51238	10012	0	51239	10012	0	51240	10012	//엘리트2방어구세트_12인챈_0소켓(E)						
	1159	8	0	51233	10010	0	51234	10010	0	51235	10010	0	51236	10010	0	51237	10010	0	51238	10010	0	51239	10010	0	51240	10010	//엘리트2방어구세트_10인챈_0소켓(E)						
	1160	8	0	51233	10007	0	51234	10007	0	51235	10007	0	51236	10007	0	51237	10007	0	51238	10007	0	51239	10007	0	51240	10007	//엘리트2방어구세트_7인챈_0소켓(E)						
	1161	8	0	51233	10000	0	51234	10000	0	51235	10000	0	51236	10000	0	51237	10000	0	51238	10000	0	51239	10000	0	51240	10000	//엘리트2방어구세트_0인챈_0소켓(E)						
	1162	8	0	51249	10012	0	51250	10012	0	51251	10012	0	51252	10012	0	51253	10012	0	51254	10012	0	51255	10012	0	51256	10012	//엘리트2방어구세트_12인챈_0소켓(S)						
	1163	8	0	51249	10010	0	51250	10010	0	51251	10010	0	51252	10010	0	51253	10010	0	51254	10010	0	51255	10010	0	51256	10010	//엘리트2방어구세트_10인챈_0소켓(S)						
	1164	8	0	51249	10007	0	51250	10007	0	51251	10007	0	51252	10007	0	51253	10007	0	51254	10007	0	51255	10007	0	51256	10007	//엘리트2방어구세트_7인챈_0소켓(S)						
	1165	8	0	51249	10000	0	51250	10000	0	51251	10000	0	51252	10000	0	51253	10000	0	51254	10000	0	51255	10000	0	51256	10000	//엘리트2방어구세트_0인챈_0소켓(S)						
	1166	8	0	51375	10012	0	51376	10012	0	51377	10012	0	51378	10012	0	51379	10012	0	51380	10012	0	51381	10012	0	51382	10012	//엘리트2방어구세트_12인챈_0소켓(M)						
	1167	8	0	51375	10010	0	51376	10010	0	51377	10010	0	51378	10010	0	51379	10010	0	51380	10010	0	51381	10010	0	51382	10010	//엘리트2방어구세트_10인챈_0소켓(M)						
	1168	8	0	51375	10007	0	51376	10007	0	51377	10007	0	51378	10007	0	51379	10007	0	51380	10007	0	51381	10007	0	51382	10007	//엘리트2방어구세트_7인챈_0소켓(M)						
	1169	8	0	51375	10000	0	51376	10000	0	51377	10000	0	51378	10000	0	51379	10000	0	51380	10000	0	51381	10000	0	51382	10000	//엘리트2방어구세트_0인챈_0소켓(M)						
	1170	2	0	3123	1	0	3124	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//이그니스의세트						
	1171	5	0	40564	3	0	40565	3	0	40566	3	0	40567	3	0	40568	3	0	0	0	0	0	0	0	0	0	//사제정복자재료킷(3세트)						
	1172	1	1	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//크리스마스이벤트_산타선물상자1						
	1173	1	1	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//크리스마스이벤트_산타선물상자2						
	1174	1	1	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//크리스마스이벤트_산타선물상자3						
	1175	1	1	95044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2012년11월프리미엄가챠상자						
	1176	1	1	95046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//미완의타락한사원무기상자0인챈_랜덤소켓(버서커)						
	1177	1	1	95047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//미완의타락한사원무기상자0인챈_랜덤소켓(드래곤)						
	1178	1	1	95048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//미완의타락한사원무기상자0인챈_랜덤소켓(발키리)						
	1179	1	1	95049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//미완의타락한사원무기상자0인챈_랜덤소켓(엘리)						
	1180	1	1	95050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//미완의타락한사원무기상자0인챈_랜덤소켓(섀도우)						
	1181	1	1	95051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//미완의타락한사원무기상자0인챈_랜덤소켓(미스틱)						
	1182	1	1	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//크리스마스이벤트_꼬꼬마눈사람펫상자						
//	1183	1	1	96058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본럭셔리티켓(1000엔)_미스틱						
//	1184	1	1	96060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본럭셔리티켓프티(500엔)_미스틱						
//	1185	1	1	96062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본럭셔리티켓미디(특별)_미스틱						
	1186	1	1	95052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2012년12월프리미엄가챠상자						
//	1187	2	0	902	0	0	47369	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//미스틱_레벨업박스_100레벨						
//	1188	8	0	58901	0	0	58902	0	0	58903	0	0	58904	0	0	58905	0	0	58906	0	0	58907	0	0	58908	0	//맞춤설계된미완의미스틱방어구상자_미스틱						
	1189	6	0	56144	1	0	56150	1	1	227	0	1	228	0	1	229	0	1	230	0	0	0	0	0	0	0	//국내_회귀이벤트_버서커_지급품상자						
	1190	6	0	56145	1	0	56151	1	1	227	0	1	228	0	1	229	0	1	230	0	0	0	0	0	0	0	//국내_회귀이벤트_드래곤나이트_지급품상자						
	1191	6	0	56146	1	0	56152	1	1	227	0	1	228	0	1	229	0	1	230	0	0	0	0	0	0	0	//국내_회귀이벤트_섀도우_지급품상자						
	1192	6	0	56147	1	0	56153	1	1	227	0	1	228	0	1	229	0	1	230	0	0	0	0	0	0	0	//국내_회귀이벤트_발키리_지급품상자						
	1193	6	0	56148	1	0	56154	1	1	227	0	1	228	0	1	229	0	1	230	0	0	0	0	0	0	0	//국내_회귀이벤트_엘리멘탈리스트_지급품상자						
	1194	6	0	56149	1	0	56155	1	1	227	0	1	228	0	1	229	0	1	230	0	0	0	0	0	0	0	//국내_회귀이벤트_미스틱_지급품상자						
	1195	2	1	111	0	1	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_회귀이벤트_버서커_무기상자						
	1196	2	1	123	0	1	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_회귀이벤트_드래곤나이트_무기상자						
	1197	2	1	135	0	1	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_회귀이벤트_섀도우_무기상자						
	1198	2	1	147	0	1	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_회귀이벤트_발키리_무기상자						
	1199	2	1	159	0	1	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_회귀이벤트_엘리멘탈리스트_무기상자						
	1200	2	1	217	0	1	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_회귀이벤트_미스틱_무기상자						
	1201	8	1	113	0	1	114	0	1	115	0	1	116	0	1	117	0	1	118	0	1	119	0	1	120	0	//국내_회귀이벤트_버서커_방어구상자						
	1202	8	1	125	0	1	126	0	1	127	0	1	128	0	1	129	0	1	130	0	1	131	0	1	132	0	//국내_회귀이벤트_드래곤나이트_방어구상자						
	1203	8	1	137	0	1	138	0	1	139	0	1	140	0	1	141	0	1	142	0	1	143	0	1	144	0	//국내_회귀이벤트_섀도우_방어구상자						
	1204	8	1	149	0	1	150	0	1	151	0	1	152	0	1	153	0	1	154	0	1	155	0	1	156	0	//국내_회귀이벤트_발키리_방어구상자						
	1205	8	1	161	0	1	162	0	1	163	0	1	164	0	1	165	0	1	166	0	1	167	0	1	168	0	//국내_회귀이벤트_엘리멘탈리스트_방어구상자						
	1206	8	1	219	0	1	220	0	1	221	0	1	222	0	1	223	0	1	224	0	1	225	0	1	226	0	//국내_회귀이벤트_미스틱_방어구상자						
	1207	1	1	97511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_미스틱용복권(199)						
	1208	1	1	97512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_미스틱용복권(399)						
//	1209	2	0	4308	0	0	4313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_버서커(Lv. 110)						
//	1210	2	0	4309	0	0	4314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_드래곤(Lv. 110)						
//	1211	2	0	4310	0	0	4315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_섀도우(Lv. 110)						
//	1212	2	0	4311	0	0	4316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_발키리(Lv. 110)						
//	1213	2	0	4312	0	0	4317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_엘리(Lv. 110)						
//	1214	1	0	50068	10310	0	50059	10310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_버서커_무기(Lv. 110)						
//	1215	1	0	50070	10310	0	50071	10310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_드래곤_무기(Lv. 110)						
//	1216	1	0	50076	10310	0	50077	10310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_섀도우_무기(Lv. 110)						
//	1217	1	0	50072	10310	0	50073	10310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_발키리_무기(Lv. 110)						
//	1218	1	0	50074	10310	0	50075	10310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_선물상자_엘리_무기(Lv. 110)						
//	1219	8	0	46619	10310	1	46620	10310	0	46621	10310	0	46622	10310	0	46623	10310	0	46624	10310	0	46625	10310	0	46626	10310	//웰컴_아시아_선물상자_버서커_방어구(Lv. 110)						
//	1220	8	0	46627	10310	0	46628	10310	0	46629	10310	0	46630	10310	0	46631	10310	0	46632	10310	0	46633	10310	0	46634	10310	//웰컴_아시아_선물상자_드래곤_방어구(Lv. 110)						
//	1221	8	0	46635	10310	0	46636	10310	0	46637	10310	0	46638	10310	0	46639	10310	0	46640	10310	0	46641	10310	0	46642	10310	//웰컴_아시아_선물상자_섀도우_방어구(Lv. 110)						
//	1222	8	0	46643	10310	0	46644	10310	0	46645	10310	0	46646	10310	0	46647	10310	0	46648	10310	0	46649	10310	0	46650	10310	//웰컴_아시아_선물상자_발키리_방어구(Lv. 110)						
//	1223	8	0	46651	10310	0	46652	10310	0	46653	10310	0	46654	10310	0	46655	10310	0	46656	10310	0	46657	10310	0	46658	10310	//웰컴_아시아_선물상자_엘리_방어구(Lv. 110)						
//	1224	4	0	65306	30	0	65307	30	0	65308	30	0	65309	30	0	0	0	0	0	0	0	0	0	0	0	0	//웰컴_아시아_정기상자						
	1225	1	1	97006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중국구정이벤트_백변선물함						
	1226	1	1	95054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013년1월프리미엄가챠상자						
//	1227	1	1	96064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본2013년발렌타인데이작은상자						
//	1228	1	1	96066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본2013년발렌타인데이중간상자						
//	1229	1	1	96068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본2013년발렌타인데이큰상자						
	1230	1	1	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013구정이벤트떡덩어리1						
	1231	1	1	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013구정이벤트떡덩어리2						
	1232	1	1	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013구정이벤트떡덩어리3						
	1233	1	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013구정이벤트떡덩어리4						
	1234	1	1	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013구정이벤트떡덩어리5						
	1235	1	1	96073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본2013년화이트데이작은상자						
	1236	1	1	96074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본2013년화이트데이중간상자						
	1237	1	1	96075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본2013년화이트데이큰상자						
	1238	1	1	95056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013년2월프리미엄가챠상자						
//	1239	4	0	880	20007	0	895	20007	0	47366	1	1	75	0	0	47370	1	0	0	0	0	0	0	0	0	0	//미스틱_레벨업박스_90레벨						
//	1240	1	1	3048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_검은사무라이						
//	1241	1	1	3049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_사제						
//	1242	1	1	3038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_검은사무라이(버서커)						
//	1243	1	1	3039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_검은사무라이(드래곤)						
//	1244	1	1	3040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_검은사무라이(섀도우)						
//	1245	1	1	3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_검은사무라이(엘리)						
//	1246	1	1	3042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_검은사무라이(발키리)						
//	1247	1	1	3043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_사제(버서커)						
//	1248	1	1	3044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_사제(드래곤)						
//	1249	1	1	3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_사제(섀도우)						
//	1250	1	1	3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_사제(엘리)						
//	1251	1	1	3047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//글로벌_이벤트용_코스튬_박스_사제(발키리)						
	1252	1	1	95058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013년3월프리미엄가챠상자						
	1253	1	1	95061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013년4월프리미엄가챠상자						
	1254	4	0	6815	10	0	6816	10	0	4990	1	0	4048	5	0	0	0	0	0	0	0	0	0	0	0	0	//정령들의쉼터_보물상자_AC						
	1255	1	1	17017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//폭한의카오스아이(불)						
	1256	1	1	17018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//폭한의카오스아이(물)						
	1257	1	1	17019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//폭한의카오스아이(바람)						
	1258	1	1	17020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//폭한의카오스아이(대지)						
	1259	1	1	17021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//폭한의카오스아이(암흑)						
	1260	1	1	17022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심연의카오스아이(불)						
	1261	1	1	17023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심연의카오스아이(물)						
	1262	1	1	17024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심연의카오스아이(바람)						
	1263	1	1	17025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심연의카오스아이(대지)						
	1264	1	1	17026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심연의카오스아이(암흑)						
	1265	1	1	17027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//통곡의카오스아이(불)						
	1266	1	1	17028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//통곡의카오스아이(물)						
	1267	1	1	17029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//통곡의카오스아이(바람)						
	1268	1	1	17030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//통곡의카오스아이(대지)						
	1269	1	1	17031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//통곡의카오스아이(암흑)						
	1270	1	1	17032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칠흑과카오스아이(불)						
	1271	1	1	17033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칠흑과카오스아이(물)						
	1272	1	1	17034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칠흑과카오스아이(바람)						
	1273	1	1	17035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칠흑과카오스아이(대지)						
	1274	1	1	17036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칠흑과카오스아이(암흑)						
	1275	1	1	17037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심판의카오스아이(불)						
	1276	1	1	17038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심판의카오스아이(물)						
	1277	1	1	17039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심판의카오스아이(바람)						
	1278	1	1	17040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심판의카오스아이(대지)						
	1279	1	1	17041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//심판의카오스아이(암흑)						
	1280	1	1	17042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//지옥의카오스아이(불)						
	1281	1	1	17043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//지옥의카오스아이(물)						
	1282	1	1	17044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//지옥의카오스아이(바람)						
	1283	1	1	17045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//지옥의카오스아이(대지)						
	1284	1	1	17046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//지옥의카오스아이(암흑)						
	1285	1	1	95064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013년5월프리미엄가챠상자						
	1286	8	0	51351	10307	0	51352	10307	0	51353	10307	0	51354	10307	0	51355	10307	0	51356	10307	0	51357	10307	0	51358	10307	//일본_점핑이벤트미완방어구상자(미스틱)						
	1287	1	1	95067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내2013년6월프리미엄가챠상자						
