//Version0.0.0.2		
//캐릭터데이터코드//코드대역폭800만까지		
//2007-10-09	8943958167905867108965-91761867-3458917-34571475	
dwCode	szFileName	FieldEnd
30750 Data\Armor\Valkyrie\A010\w_val_10a_belt.wzu		
30751 Data\Armor\Valkyrie\A001\w_val_01a_belt.wzu		
30752 Data\Armor\Valkyrie\A002\w_val_02a_belt.wzu		
30753 Data\Armor\Valkyrie\A003\w_val_03a_belt.wzu		
30754 Data\Armor\Valkyrie\A004\w_val_04a_belt.wzu		
30755 Data\Armor\Valkyrie\A005\w_val_05a_belt.wzu		
30756 Data\Armor\Valkyrie\A006\w_val_06a_belt.wzu		
30757 Data\Armor\Valkyrie\A007\w_val_07a_belt.wzu		
30758 Data\Armor\Valkyrie\A008\w_val_08a_belt.wzu		
30759 Data\Armor\Valkyrie\A009\w_val_09a_belt.wzu		
30760 Data\Armor\Valkyrie\A010\w_val_10a_belt.wzu		
30761 Data\Armor\Magician\A001\w_mag_01a_belt.wzu		
30762 Data\Armor\Magician\A002\w_mag_02a_belt.wzu		
30763 Data\Armor\Magician\A003\w_mag_03a_belt.wzu		
30764 Data\Armor\Magician\A004\w_mag_04a_belt.wzu		
30765 Data\Armor\Magician\A005\w_mag_05a_belt.wzu		
30766 Data\Armor\Magician\A006\w_mag_06a_belt.wzu		
30767 Data\Armor\Magician\A007\w_mag_07a_belt.wzu		
30768 Data\Armor\Magician\A008\w_mag_08a_belt.wzu		
30769 Data\Armor\Magician\A009\w_mag_09a_belt.wzu		
30770 Data\Armor\Magician\A010\w_mag_10a_belt.wzu		
30771 Data\Armor\Dragon\A001\w_dra_01a_belt.wzu		
30772 Data\Armor\Dragon\A002\w_dra_02a_belt.wzu		
30773 Data\Armor\Dragon\A003\w_dra_03a_belt.wzu		
30774 Data\Armor\Dragon\A004\w_dra_04a_belt.wzu		
30775 Data\Armor\Dragon\A005\w_dra_05a_belt.wzu		
30776 Data\Armor\Dragon\A006\w_dra_06a_belt.wzu		
30777 Data\Armor\Dragon\A007\w_dra_07a_belt.wzu		
30778 Data\Armor\Dragon\A008\w_dra_08a_belt.wzu		
30779 Data\Armor\Dragon\A009\w_dra_09a_belt.wzu		
30780 Data\Armor\Dragon\A010\w_dra_10a_belt.wzu		
30781 Data\Armor\Shadow\A001\w_sha_01a_belt.wzu		
30782 Data\Armor\Shadow\A002\w_sha_02a_belt.wzu		
30783 Data\Armor\Shadow\A003\w_sha_03a_belt.wzu		
30784 Data\Armor\Shadow\A004\w_sha_04a_belt.wzu		
30785 Data\Armor\Shadow\A005\w_sha_05a_belt.wzu		
30786 Data\Armor\Shadow\A006\w_sha_06a_belt.wzu		
30787 Data\Armor\Shadow\A007\w_sha_07a_belt.wzu		
30788 Data\Armor\Shadow\A008\w_sha_08a_belt.wzu		
30789 Data\Armor\Shadow\A009\w_sha_09a_belt.wzu		
30790 Data\Armor\Shadow\A010\w_sha_10a_belt.wzu		
30791 Data\Armor\Valkyrie\A001\w_val_01a_shirt.wzu		
30792 Data\Armor\Valkyrie\A002\w_val_02a_shirt.wzu		
30793 Data\Armor\Valkyrie\A003\w_val_03a_shirt.wzu		
30794 Data\Armor\Valkyrie\A004\w_val_04a_shirt.wzu		
30795 Data\Armor\Valkyrie\A005\w_val_05a_shirt.wzu		
30796 Data\Armor\Valkyrie\A006\w_val_06a_shirt.wzu		
30797 Data\Armor\Valkyrie\A007\w_val_07a_shirt.wzu		
30798 Data\Armor\Valkyrie\A008\w_val_08a_shirt.wzu		
30799 Data\Armor\Valkyrie\A009\w_val_09a_shirt.wzu		
30800 Data\Armor\Valkyrie\A010\w_val_10a_shirt.wzu		
30801 Data\Armor\Valkyrie\A001\w_val_01a_shirt.wzu		
30802 Data\Armor\Valkyrie\A002\w_val_02a_shirt.wzu		
30803 Data\Armor\Valkyrie\A003\w_val_03a_shirt.wzu		
30804 Data\Armor\Valkyrie\A004\w_val_04a_shirt.wzu		
30805 Data\Armor\Valkyrie\A005\w_val_05a_shirt.wzu		
30806 Data\Armor\Valkyrie\A006\w_val_06a_shirt.wzu		
30807 Data\Armor\Valkyrie\A007\w_val_07a_shirt.wzu		
30808 Data\Armor\Valkyrie\A008\w_val_08a_shirt.wzu		
30809 Data\Armor\Valkyrie\A009\w_val_09a_shirt.wzu		
30810 Data\Armor\Valkyrie\A010\w_val_10a_shirt.wzu		
30811 Data\Armor\Magician\A001\w_mag_01a_shirt.wzu		
30812 Data\Armor\Magician\A002\w_mag_02a_shirt.wzu		
30813 Data\Armor\Magician\A003\w_mag_03a_shirt.wzu		
30814 Data\Armor\Magician\A004\w_mag_04a_shirt.wzu		
30815 Data\Armor\Magician\A005\w_mag_05a_shirt.wzu		
30816 Data\Armor\Magician\A006\w_mag_06a_shirt.wzu		
30817 Data\Armor\Magician\A007\w_mag_07a_shirt.wzu		
30818 Data\Armor\Magician\A008\w_mag_08a_shirt.wzu		
30819 Data\Armor\Magician\A009\w_mag_09a_shirt.wzu		
30820 Data\Armor\Magician\A010\w_mag_10a_shirt.wzu		
30821 Data\Armor\Dragon\A001\w_dra_01a_shirt.wzu		
30822 Data\Armor\Dragon\A002\w_dra_02a_shirt.wzu		
30823 Data\Armor\Dragon\A003\w_dra_03a_shirt.wzu		
30824 Data\Armor\Dragon\A004\w_dra_04a_shirt.wzu		
30825 Data\Armor\Dragon\A005\w_dra_05a_shirt.wzu		
30826 Data\Armor\Dragon\A006\w_dra_06a_shirt.wzu		
30827 Data\Armor\Dragon\A007\w_dra_07a_shirt.wzu		
30828 Data\Armor\Dragon\A008\w_dra_08a_shirt.wzu		
30829 Data\Armor\Dragon\A009\w_dra_09a_shirt.wzu		
30830 Data\Armor\Dragon\A010\w_dra_10a_shirt.wzu		
30831 Data\Armor\Shadow\A001\w_sha_01a_shirt.wzu		
30832 Data\Armor\Shadow\A002\w_sha_02a_shirt.wzu		
30833 Data\Armor\Shadow\A003\w_sha_03a_shirt.wzu		
30834 Data\Armor\Shadow\A004\w_sha_04a_shirt.wzu		
30835 Data\Armor\Shadow\A005\w_sha_05a_shirt.wzu		
30836 Data\Armor\Shadow\A006\w_sha_06a_shirt.wzu		
30837 Data\Armor\Shadow\A007\w_sha_07a_shirt.wzu		
30838 Data\Armor\Shadow\A008\w_sha_08a_shirt.wzu		
30839 Data\Armor\Shadow\A009\w_sha_09a_shirt.wzu		
30840 Data\Armor\Shadow\A010\w_sha_10a_shirt.wzu		
//페이트아이템b셋)		
30841 Data\Armor\Valkyrie\A001\w_val_01b_chest.wzu		
30842 Data\Armor\Valkyrie\A002\w_val_02b_chest.wzu		
30843 Data\Armor\Valkyrie\A003\w_val_03b_chest.wzu		
30844 Data\Armor\Valkyrie\A004\w_val_04b_chest.wzu		
30845 Data\Armor\Valkyrie\A005\w_val_05b_chest.wzu		
30846 Data\Armor\Valkyrie\A006\w_val_06b_chest.wzu		
30847 Data\Armor\Valkyrie\A007\w_val_07b_chest.wzu		
30848 Data\Armor\Valkyrie\A008\w_val_08b_chest.wzu		
30849 Data\Armor\Valkyrie\A009\w_val_09b_chest.wzu		
30850 Data\Armor\Valkyrie\A010\w_val_10b_chest.wzu		
30851 Data\Armor\Valkyrie\A001\w_val_01b_chest.wzu		
30852 Data\Armor\Valkyrie\A002\w_val_02b_chest.wzu		
30853 Data\Armor\Valkyrie\A003\w_val_03b_chest.wzu		
30854 Data\Armor\Valkyrie\A004\w_val_04b_chest.wzu		
30855 Data\Armor\Valkyrie\A005\w_val_05b_chest.wzu		
30856 Data\Armor\Valkyrie\A006\w_val_06b_chest.wzu		
30857 Data\Armor\Valkyrie\A007\w_val_07b_chest.wzu		
30858 Data\Armor\Valkyrie\A008\w_val_08b_chest.wzu		
30859 Data\Armor\Valkyrie\A009\w_val_09b_chest.wzu		
30860 Data\Armor\Valkyrie\A010\w_val_10b_chest.wzu		
30861 Data\Armor\Magician\A001\w_mag_01b_chest.wzu		
30862 Data\Armor\Magician\A002\w_mag_02b_chest.wzu		
30863 Data\Armor\Magician\A003\w_mag_03b_chest.wzu		
30864 Data\Armor\Magician\A004\w_mag_04b_chest.wzu		
30865 Data\Armor\Magician\A005\w_mag_05b_chest.wzu		
30866 Data\Armor\Magician\A006\w_mag_06b_chest.wzu		
30867 Data\Armor\Magician\A007\w_mag_07b_chest.wzu		
30868 Data\Armor\Magician\A008\w_mag_08b_chest.wzu		
30869 Data\Armor\Magician\A009\w_mag_09b_chest.wzu		
30870 Data\Armor\Magician\A010\w_mag_10b_chest.wzu		
30871 Data\Armor\Dragon\A001\w_dra_01b_chest.wzu		
30872 Data\Armor\Dragon\A002\w_dra_02b_chest.wzu		
30873 Data\Armor\Dragon\A003\w_dra_03b_chest.wzu		
30874 Data\Armor\Dragon\A004\w_dra_04b_chest.wzu		
30875 Data\Armor\Dragon\A005\w_dra_05b_chest.wzu		
30876 Data\Armor\Dragon\A006\w_dra_06b_chest.wzu		
30877 Data\Armor\Dragon\A007\w_dra_07b_chest.wzu		
30878 Data\Armor\Dragon\A008\w_dra_08b_chest.wzu		
30879 Data\Armor\Dragon\A009\w_dra_09b_chest.wzu		
30880 Data\Armor\Dragon\A010\w_dra_10b_chest.wzu		
30881 Data\Armor\Shadow\A001\w_sha_01b_chest.wzu		
30882 Data\Armor\Shadow\A002\w_sha_02b_chest.wzu		
30883 Data\Armor\Shadow\A003\w_sha_03b_chest.wzu		
30884 Data\Armor\Shadow\A004\w_sha_04b_chest.wzu		
30885 Data\Armor\Shadow\A005\w_sha_05b_chest.wzu		
30886 Data\Armor\Shadow\A006\w_sha_06b_chest.wzu		
30887 Data\Armor\Shadow\A007\w_sha_07b_chest.wzu		
30888 Data\Armor\Shadow\A008\w_sha_08b_chest.wzu		
30889 Data\Armor\Shadow\A009\w_sha_09b_chest.wzu		
30890 Data\Armor\Shadow\A010\w_sha_10b_chest.wzu		
30891 Data\Armor\Valkyrie\A001\w_val_01b_protector.wzu		
30892 Data\Armor\Valkyrie\A002\w_val_02b_protector.wzu		
30893 Data\Armor\Valkyrie\A003\w_val_03b_protector.wzu		
30894 Data\Armor\Valkyrie\A004\w_val_04b_protector.wzu		
30895 Data\Armor\Valkyrie\A005\w_val_05b_protector.wzu		
30896 Data\Armor\Valkyrie\A006\w_val_06b_protector.wzu		
30897 Data\Armor\Valkyrie\A007\w_val_07b_protector.wzu		
30898 Data\Armor\Valkyrie\A008\w_val_08b_protector.wzu		
30899 Data\Armor\Valkyrie\A009\w_val_09b_protector.wzu		
30900 Data\Armor\Valkyrie\A010\w_val_10b_protector.wzu		
30901 Data\Armor\Valkyrie\A001\w_val_01b_protector.wzu		
30902 Data\Armor\Valkyrie\A002\w_val_02b_protector.wzu		
30903 Data\Armor\Valkyrie\A003\w_val_03b_protector.wzu		
30904 Data\Armor\Valkyrie\A004\w_val_04b_protector.wzu		
30905 Data\Armor\Valkyrie\A005\w_val_05b_protector.wzu		
30906 Data\Armor\Valkyrie\A006\w_val_06b_protector.wzu		
30907 Data\Armor\Valkyrie\A007\w_val_07b_protector.wzu		
30908 Data\Armor\Valkyrie\A008\w_val_08b_protector.wzu		
30909 Data\Armor\Valkyrie\A009\w_val_09b_protector.wzu		
30910 Data\Armor\Valkyrie\A010\w_val_10b_protector.wzu		
30911 Data\Armor\Magician\A001\w_mag_01b_protector.wzu		
30912 Data\Armor\Magician\A002\w_mag_02b_protector.wzu		
30913 Data\Armor\Magician\A003\w_mag_03b_protector.wzu		
30914 Data\Armor\Magician\A004\w_mag_04b_protector.wzu		
30915 Data\Armor\Magician\A005\w_mag_05b_protector.wzu		
30916 Data\Armor\Magician\A006\w_mag_06b_protector.wzu		
30917 Data\Armor\Magician\A007\w_mag_07b_protector.wzu		
30918 Data\Armor\Magician\A008\w_mag_08b_protector.wzu		
30919 Data\Armor\Magician\A009\w_mag_09b_protector.wzu		
30920 Data\Armor\Magician\A010\w_mag_10b_protector.wzu		
30921 Data\Armor\Dragon\A001\w_dra_01b_protector.wzu		
30922 Data\Armor\Dragon\A002\w_dra_02b_protector.wzu		
30923 Data\Armor\Dragon\A003\w_dra_03b_protector.wzu		
30924 Data\Armor\Dragon\A004\w_dra_04b_protector.wzu		
30925 Data\Armor\Dragon\A005\w_dra_05b_protector.wzu		
30926 Data\Armor\Dragon\A006\w_dra_06b_protector.wzu		
30927 Data\Armor\Dragon\A007\w_dra_07b_protector.wzu		
30928 Data\Armor\Dragon\A008\w_dra_08b_protector.wzu		
30929 Data\Armor\Dragon\A009\w_dra_09b_protector.wzu		
30930 Data\Armor\Dragon\A010\w_dra_10b_protector.wzu		
30931 Data\Armor\Shadow\A001\w_sha_01b_protector.wzu		
30932 Data\Armor\Shadow\A002\w_sha_02b_protector.wzu		
30933 Data\Armor\Shadow\A003\w_sha_03b_protector.wzu		
30934 Data\Armor\Shadow\A004\w_sha_04b_protector.wzu		
30935 Data\Armor\Shadow\A005\w_sha_05b_protector.wzu		
30936 Data\Armor\Shadow\A006\w_sha_06b_protector.wzu		
30937 Data\Armor\Shadow\A007\w_sha_07b_protector.wzu		
30938 Data\Armor\Shadow\A008\w_sha_08b_protector.wzu		
30939 Data\Armor\Shadow\A009\w_sha_09b_protector.wzu		
30940 Data\Armor\Shadow\A010\w_sha_10b_protector.wzu		
30941 Data\Armor\Valkyrie\A001\w_val_01b_helm.wzu		
30942 Data\Armor\Valkyrie\A002\w_val_02b_helm.wzu		
30943 Data\Armor\Valkyrie\A003\w_val_03b_helm.wzu		
30944 Data\Armor\Valkyrie\A004\w_val_04b_helm.wzu		
30945 Data\Armor\Valkyrie\A005\w_val_05b_helm.wzu		
30946 Data\Armor\Valkyrie\A006\w_val_06b_helm.wzu		
30947 Data\Armor\Valkyrie\A007\w_val_07b_helm.wzu		
30948 Data\Armor\Valkyrie\A008\w_val_08b_helm.wzu		
30949 Data\Armor\Valkyrie\A009\w_val_09b_helm.wzu		
30950 Data\Armor\Valkyrie\A010\w_val_10b_helm.wzu		
30951 Data\Armor\Valkyrie\A001\w_val_01b_helm.wzu		
30952 Data\Armor\Valkyrie\A002\w_val_02b_helm.wzu		
30953 Data\Armor\Valkyrie\A003\w_val_03b_helm.wzu		
30954 Data\Armor\Valkyrie\A004\w_val_04b_helm.wzu		
30955 Data\Armor\Valkyrie\A005\w_val_05b_helm.wzu		
30956 Data\Armor\Valkyrie\A006\w_val_06b_helm.wzu		
30957 Data\Armor\Valkyrie\A007\w_val_07b_helm.wzu		
30958 Data\Armor\Valkyrie\A008\w_val_08b_helm.wzu		
30959 Data\Armor\Valkyrie\A009\w_val_09b_helm.wzu		
30960 Data\Armor\Valkyrie\A010\w_val_10b_helm.wzu		
30961 Data\Armor\Magician\A001\w_mag_01b_helm.wzu		
30962 Data\Armor\Magician\A002\w_mag_02b_helm.wzu		
30963 Data\Armor\Magician\A003\w_mag_03b_helm.wzu		
30964 Data\Armor\Magician\A004\w_mag_04b_helm.wzu		
30965 Data\Armor\Magician\A005\w_mag_05b_helm.wzu		
30966 Data\Armor\Magician\A006\w_mag_06b_helm.wzu		
30967 Data\Armor\Magician\A007\w_mag_07b_helm.wzu		
30968 Data\Armor\Magician\A008\w_mag_08b_helm.wzu		
30969 Data\Armor\Magician\A009\w_mag_09b_helm.wzu		
30970 Data\Armor\Magician\A010\w_mag_10b_helm.wzu		
30971 Data\Armor\Dragon\A001\w_dra_01b_helm.wzu		
30972 Data\Armor\Dragon\A002\w_dra_02b_helm.wzu		
30973 Data\Armor\Dragon\A003\w_dra_03b_helm.wzu		
30974 Data\Armor\Dragon\A004\w_dra_04b_helm.wzu		
30975 Data\Armor\Dragon\A005\w_dra_05b_helm.wzu		
30976 Data\Armor\Dragon\A006\w_dra_06b_helm.wzu		
30977 Data\Armor\Dragon\A007\w_dra_07b_helm.wzu		
30978 Data\Armor\Dragon\A008\w_dra_08b_helm.wzu		
30979 Data\Armor\Dragon\A009\w_dra_09b_helm.wzu		
30980 Data\Armor\Dragon\A010\w_dra_10b_helm.wzu		
30981 Data\Armor\Shadow\A001\w_sha_01b_helm.wzu		
30982 Data\Armor\Shadow\A002\w_sha_02b_helm.wzu		
30983 Data\Armor\Shadow\A003\w_sha_03b_helm.wzu		
30984 Data\Armor\Shadow\A004\w_sha_04b_helm.wzu		
30985 Data\Armor\Shadow\A005\w_sha_05b_helm.wzu		
30986 Data\Armor\Shadow\A006\w_sha_06b_helm.wzu		
30987 Data\Armor\Shadow\A007\w_sha_07b_helm.wzu		
30988 Data\Armor\Shadow\A008\w_sha_08b_helm.wzu		
30989 Data\Armor\Shadow\A009\w_sha_09b_helm.wzu		
30990 Data\Armor\Shadow\A010\w_sha_10b_helm.wzu		
30991 Data\Armor\Valkyrie\A001\w_val_01b_pants.wzu		
30992 Data\Armor\Valkyrie\A002\w_val_02b_pants.wzu		
30993 Data\Armor\Valkyrie\A003\w_val_03b_pants.wzu		
30994 Data\Armor\Valkyrie\A004\w_val_04b_pants.wzu		
30995 Data\Armor\Valkyrie\A005\w_val_05b_pants.wzu		
30996 Data\Armor\Valkyrie\A006\w_val_06b_pants.wzu		
30997 Data\Armor\Valkyrie\A007\w_val_07b_pants.wzu		
30998 Data\Armor\Valkyrie\A008\w_val_08b_pants.wzu		
30999 Data\Armor\Valkyrie\A009\w_val_09b_pants.wzu		
31000 Data\Armor\Valkyrie\A010\w_val_10b_pants.wzu		
31001 Data\Armor\Valkyrie\A001\w_val_01b_pants.wzu		
31002 Data\Armor\Valkyrie\A002\w_val_02b_pants.wzu		
31003 Data\Armor\Valkyrie\A003\w_val_03b_pants.wzu		
31004 Data\Armor\Valkyrie\A004\w_val_04b_pants.wzu		
31005 Data\Armor\Valkyrie\A005\w_val_05b_pants.wzu		
31006 Data\Armor\Valkyrie\A006\w_val_06b_pants.wzu		
31007 Data\Armor\Valkyrie\A007\w_val_07b_pants.wzu		
31008 Data\Armor\Valkyrie\A008\w_val_08b_pants.wzu		
31009 Data\Armor\Valkyrie\A009\w_val_09b_pants.wzu		
31010 Data\Armor\Valkyrie\A010\w_val_10b_pants.wzu		
31011 Data\Armor\Magician\A001\w_mag_01b_pants.wzu		
31012 Data\Armor\Magician\A002\w_mag_02b_pants.wzu		
31013 Data\Armor\Magician\A003\w_mag_03b_pants.wzu		
31014 Data\Armor\Magician\A004\w_mag_04b_pants.wzu		
31015 Data\Armor\Magician\A005\w_mag_05b_pants.wzu		
31016 Data\Armor\Magician\A006\w_mag_06b_pants.wzu		
31017 Data\Armor\Magician\A007\w_mag_07b_pants.wzu		
31018 Data\Armor\Magician\A008\w_mag_08b_pants.wzu		
31019 Data\Armor\Magician\A009\w_mag_09b_pants.wzu		
31020 Data\Armor\Magician\A010\w_mag_10b_pants.wzu		
31021 Data\Armor\Dragon\A001\w_dra_01b_pants.wzu		
31022 Data\Armor\Dragon\A002\w_dra_02b_pants.wzu		
31023 Data\Armor\Dragon\A003\w_dra_03b_pants.wzu		
31024 Data\Armor\Dragon\A004\w_dra_04b_pants.wzu		
31025 Data\Armor\Dragon\A005\w_dra_05b_pants.wzu		
31026 Data\Armor\Dragon\A006\w_dra_06b_pants.wzu		
31027 Data\Armor\Dragon\A007\w_dra_07b_pants.wzu		
31028 Data\Armor\Dragon\A008\w_dra_08b_pants.wzu		
31029 Data\Armor\Dragon\A009\w_dra_09b_pants.wzu		
31030 Data\Armor\Dragon\A010\w_dra_10b_pants.wzu		
31031 Data\Armor\Shadow\A001\w_sha_01b_pants.wzu		
31032 Data\Armor\Shadow\A002\w_sha_02b_pants.wzu		
31033 Data\Armor\Shadow\A003\w_sha_03b_pants.wzu		
31034 Data\Armor\Shadow\A004\w_sha_04b_pants.wzu		
31035 Data\Armor\Shadow\A005\w_sha_05b_pants.wzu		
31036 Data\Armor\Shadow\A006\w_sha_06b_pants.wzu		
31037 Data\Armor\Shadow\A007\w_sha_07b_pants.wzu		
31038 Data\Armor\Shadow\A008\w_sha_08b_pants.wzu		
31039 Data\Armor\Shadow\A009\w_sha_09b_pants.wzu		
31040 Data\Armor\Shadow\A010\w_sha_10b_pants.wzu		
31041 Data\Armor\Valkyrie\A001\w_val_01b_boots.wzu		
31042 Data\Armor\Valkyrie\A002\w_val_02b_boots.wzu		
31043 Data\Armor\Valkyrie\A003\w_val_03b_boots.wzu		
31044 Data\Armor\Valkyrie\A004\w_val_04b_boots.wzu		
31045 Data\Armor\Valkyrie\A005\w_val_05b_boots.wzu		
31046 Data\Armor\Valkyrie\A006\w_val_06b_boots.wzu		
31047 Data\Armor\Valkyrie\A007\w_val_07b_boots.wzu		
31048 Data\Armor\Valkyrie\A008\w_val_08b_boots.wzu		
31049 Data\Armor\Valkyrie\A009\w_val_09b_boots.wzu		
31050 Data\Armor\Valkyrie\A010\w_val_10b_boots.wzu		
31051 Data\Armor\Valkyrie\A001\w_val_01b_boots.wzu		
31052 Data\Armor\Valkyrie\A002\w_val_02b_boots.wzu		
31053 Data\Armor\Valkyrie\A003\w_val_03b_boots.wzu		
31054 Data\Armor\Valkyrie\A004\w_val_04b_boots.wzu		
31055 Data\Armor\Valkyrie\A005\w_val_05b_boots.wzu		
31056 Data\Armor\Valkyrie\A006\w_val_06b_boots.wzu		
31057 Data\Armor\Valkyrie\A007\w_val_07b_boots.wzu		
31058 Data\Armor\Valkyrie\A008\w_val_08b_boots.wzu		
31059 Data\Armor\Valkyrie\A009\w_val_09b_boots.wzu		
31060 Data\Armor\Valkyrie\A010\w_val_10b_boots.wzu		
31061 Data\Armor\Magician\A001\w_mag_01b_boots.wzu		
31062 Data\Armor\Magician\A002\w_mag_02b_boots.wzu		
31063 Data\Armor\Magician\A003\w_mag_03b_boots.wzu		
31064 Data\Armor\Magician\A004\w_mag_04b_boots.wzu		
31065 Data\Armor\Magician\A005\w_mag_05b_boots.wzu		
31066 Data\Armor\Magician\A006\w_mag_06b_boots.wzu		
31067 Data\Armor\Magician\A007\w_mag_07b_boots.wzu		
31068 Data\Armor\Magician\A008\w_mag_08b_boots.wzu		
31069 Data\Armor\Magician\A009\w_mag_09b_boots.wzu		
31070 Data\Armor\Magician\A010\w_mag_10b_boots.wzu		
31071 Data\Armor\Dragon\A001\w_dra_01b_boots.wzu		
31072 Data\Armor\Dragon\A002\w_dra_02b_boots.wzu		
31073 Data\Armor\Dragon\A003\w_dra_03b_boots.wzu		
31074 Data\Armor\Dragon\A004\w_dra_04b_boots.wzu		
31075 Data\Armor\Dragon\A005\w_dra_05b_boots.wzu		
31076 Data\Armor\Dragon\A006\w_dra_06b_boots.wzu		
31077 Data\Armor\Dragon\A007\w_dra_07b_boots.wzu		
31078 Data\Armor\Dragon\A008\w_dra_08b_boots.wzu		
31079 Data\Armor\Dragon\A009\w_dra_09b_boots.wzu		
31080 Data\Armor\Dragon\A010\w_dra_10b_boots.wzu		
31081 Data\Armor\Shadow\A001\w_sha_01b_boots.wzu		
31082 Data\Armor\Shadow\A002\w_sha_02b_boots.wzu		
31083 Data\Armor\Shadow\A003\w_sha_03b_boots.wzu		
31084 Data\Armor\Shadow\A004\w_sha_04b_boots.wzu		
31085 Data\Armor\Shadow\A005\w_sha_05b_boots.wzu		
31086 Data\Armor\Shadow\A006\w_sha_06b_boots.wzu		
31087 Data\Armor\Shadow\A007\w_sha_07b_boots.wzu		
31088 Data\Armor\Shadow\A008\w_sha_08b_boots.wzu		
31089 Data\Armor\Shadow\A009\w_sha_09b_boots.wzu		
31090 Data\Armor\Shadow\A010\w_sha_10b_boots.wzu		
31091 Data\Armor\Valkyrie\A001\w_val_01b_hand.wzu		
31092 Data\Armor\Valkyrie\A002\w_val_02b_hand.wzu		
31093 Data\Armor\Valkyrie\A003\w_val_03b_hand.wzu		
31094 Data\Armor\Valkyrie\A004\w_val_04b_hand.wzu		
31095 Data\Armor\Valkyrie\A005\w_val_05b_hand.wzu		
31096 Data\Armor\Valkyrie\A006\w_val_06b_hand.wzu		
31097 Data\Armor\Valkyrie\A007\w_val_07b_hand.wzu		
31098 Data\Armor\Valkyrie\A008\w_val_08b_hand.wzu		
31099 Data\Armor\Valkyrie\A009\w_val_09b_hand.wzu		
31100 Data\Armor\Valkyrie\A010\w_val_10b_hand.wzu		
31101 Data\Armor\Valkyrie\A001\w_val_01b_hand.wzu		
31102 Data\Armor\Valkyrie\A002\w_val_02b_hand.wzu		
31103 Data\Armor\Valkyrie\A003\w_val_03b_hand.wzu		
31104 Data\Armor\Valkyrie\A004\w_val_04b_hand.wzu		
31105 Data\Armor\Valkyrie\A005\w_val_05b_hand.wzu		
31106 Data\Armor\Valkyrie\A006\w_val_06b_hand.wzu		
31107 Data\Armor\Valkyrie\A007\w_val_07b_hand.wzu		
31108 Data\Armor\Valkyrie\A008\w_val_08b_hand.wzu		
31109 Data\Armor\Valkyrie\A009\w_val_09b_hand.wzu		
31110 Data\Armor\Valkyrie\A010\w_val_10b_hand.wzu		
31111 Data\Armor\Magician\A001\w_mag_01b_hand.wzu		
31112 Data\Armor\Magician\A002\w_mag_02b_hand.wzu		
31113 Data\Armor\Magician\A003\w_mag_03b_hand.wzu		
31114 Data\Armor\Magician\A004\w_mag_04b_hand.wzu		
31115 Data\Armor\Magician\A005\w_mag_05b_hand.wzu		
31116 Data\Armor\Magician\A006\w_mag_06b_hand.wzu		
31117 Data\Armor\Magician\A007\w_mag_07b_hand.wzu		
31118 Data\Armor\Magician\A008\w_mag_08b_hand.wzu		
31119 Data\Armor\Magician\A009\w_mag_09b_hand.wzu		
31120 Data\Armor\Magician\A010\w_mag_10b_hand.wzu		
31121 Data\Armor\Dragon\A001\w_dra_01b_hand.wzu		
31122 Data\Armor\Dragon\A002\w_dra_02b_hand.wzu		
31123 Data\Armor\Dragon\A003\w_dra_03b_hand.wzu		
31124 Data\Armor\Dragon\A004\w_dra_04b_hand.wzu		
31125 Data\Armor\Dragon\A005\w_dra_05b_hand.wzu		
31126 Data\Armor\Dragon\A006\w_dra_06b_hand.wzu		
31127 Data\Armor\Dragon\A007\w_dra_07b_hand.wzu		
31128 Data\Armor\Dragon\A008\w_dra_08b_hand.wzu		
31129 Data\Armor\Dragon\A009\w_dra_09b_hand.wzu		
31130 Data\Armor\Dragon\A010\w_dra_10b_hand.wzu		
31131 Data\Armor\Shadow\A001\w_sha_01b_hand.wzu		
31132 Data\Armor\Shadow\A002\w_sha_02b_hand.wzu		
31133 Data\Armor\Shadow\A003\w_sha_03b_hand.wzu		
31134 Data\Armor\Shadow\A004\w_sha_04b_hand.wzu		
31135 Data\Armor\Shadow\A005\w_sha_05b_hand.wzu		
31136 Data\Armor\Shadow\A006\w_sha_06b_hand.wzu		
31137 Data\Armor\Shadow\A007\w_sha_07b_hand.wzu		
31138 Data\Armor\Shadow\A008\w_sha_08b_hand.wzu		
31139 Data\Armor\Shadow\A009\w_sha_09b_hand.wzu		
31140 Data\Armor\Shadow\A010\w_sha_10b_hand.wzu		
31141 Data\Armor\Valkyrie\A001\w_val_01b_belt.wzu		
31142 Data\Armor\Valkyrie\A002\w_val_02b_belt.wzu		
31143 Data\Armor\Valkyrie\A003\w_val_03b_belt.wzu		
31144 Data\Armor\Valkyrie\A004\w_val_04b_belt.wzu		
31145 Data\Armor\Valkyrie\A005\w_val_05b_belt.wzu		
31146 Data\Armor\Valkyrie\A006\w_val_06b_belt.wzu		
31147 Data\Armor\Valkyrie\A007\w_val_07b_belt.wzu		
31148 Data\Armor\Valkyrie\A008\w_val_08b_belt.wzu		
31149 Data\Armor\Valkyrie\A009\w_val_09b_belt.wzu		
31150 Data\Armor\Valkyrie\A010\w_val_10b_belt.wzu		
31151 Data\Armor\Valkyrie\A001\w_val_01b_belt.wzu		
31152 Data\Armor\Valkyrie\A002\w_val_02b_belt.wzu		
31153 Data\Armor\Valkyrie\A003\w_val_03b_belt.wzu		
